ST_FIPS,Munic_FIPS,Year,Population,Combined_FIPS,Border_County,County,county_state,Border_State,state_name,Aggregate,Aggregate_Category,SFGR_Cases,SFGR_Inc,SFGR_Cases_Supp,SFGR_Inc_Supp,Ac_Syph_Cases,Ac_Syph_Inc,Ac_Syph_Cases_Supp,Ac_Syph_Inc_Supp,Gon_Cases,Gon_Inc,Gon_Cases_Supp,Gon_Inc_Supp,TB_Cases,TB_Inc,TB_Cases_Supp,TB_Inc_Supp,AIDS_Cases,AIDS_Inc,AIDS_Cases_Supp,AIDS_Inc_Supp,HepA_Cases,HepA_Inc,HepA_Cases_Supp,HepA_Inc_Supp,HepB_Cases,HepB_Inc,HepB_Cases_Supp,HepB_Inc_Supp,BinationBorn_Count,BinationBorn_Count_Supp,BinationBorn_Percent_Supp,BinationBorn_Percent,Country
26,002,2011,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,002,2012,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,002,2013,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,002,2014,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,002,2015,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,002,2016,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,002,2017,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,002,2018,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,002,2019,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,002,2020,,26002,Yes,Agua Prieta,"Agua Prieta, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2010,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2011,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2012,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2013,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2014,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2015,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2016,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2017,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2018,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2019,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,003,2020,,26003,No,Alamos,"Alamos, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2010,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2011,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2012,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2013,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2014,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2015,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2016,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2017,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2018,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2019,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,004,2020,,26004,Yes,Altar,"Altar, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2010,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2011,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2012,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2013,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2014,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2015,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2016,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2017,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2018,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2019,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,005,2020,,26005,No,Arivechi,"Arivechi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2010,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2011,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2012,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2013,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2014,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2015,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2016,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2017,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2018,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2019,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,006,2020,,26006,Yes,Arizpe,"Arizpe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2010,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2011,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2012,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2013,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2014,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2015,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2016,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2017,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2018,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2019,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,007,2020,,26007,Yes,Atil,"Atil, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2010,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2011,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2012,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2013,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2014,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2015,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2016,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2017,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2018,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2019,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,008,2020,,26008,No,Bacadéhuachi,"Bacadéhuachi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2010,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2011,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2012,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2013,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2014,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2015,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2016,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2017,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2018,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2019,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,009,2020,,26009,No,Bacanora,"Bacanora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2010,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2011,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2012,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2013,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2014,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2015,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2016,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2017,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2018,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2019,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,010,2020,,26010,No,Bacerac,"Bacerac, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2010,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2011,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2012,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2013,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2014,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2015,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2016,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2017,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2018,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2019,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,011,2020,,26011,Yes,Bacoachi,"Bacoachi, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2010,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2011,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2012,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2013,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2014,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2015,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2016,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2017,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2018,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2019,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,012,2020,,26012,No,Bácum,"Bácum, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2010,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2011,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2012,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2013,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2014,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2015,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2016,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2017,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2018,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2019,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,013,2020,,26013,No,Banámichi,"Banámichi, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2010,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2011,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2012,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2013,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2014,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2015,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2016,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2017,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2018,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2019,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,014,2020,,26014,No,Baviácora,"Baviácora, Sonora",,Sonora,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,015,2010,,26015,Yes,Bavispe,"Bavispe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,015,2011,,26015,Yes,Bavispe,"Bavispe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,015,2012,,26015,Yes,Bavispe,"Bavispe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,015,2013,,26015,Yes,Bavispe,"Bavispe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
26,015,2014,,26015,Yes,Bavispe,"Bavispe, Sonora",,Sonora,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
